ID,crime id,month,reported by,falls within,longitude,latitude,location,lsoa code,lsoa name,crime type,last outcome category,type,date,part of a policing operation,policing operation,gender,age range,self-defined ethnicity,officer-defined ethnicity,legislation,object of search,outcome,outcome linked to object of search,removal of more than just outer clothing,all ages,13,14,15,16,17,18,19,20,25,30,35,40,45,50,60,70,80,90+
873,,2017-07,Greater Manchester Police,Greater Manchester Police,-2.4259,53.535087,On or near Thornfield Crescent,E01005660,Salford 001B,Anti-social behaviour,,Person search,2018-05-17T09:45:00+00:00,False,,Male,18-24,White - Irish,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,False,1831,33,38,26,25,24,25,25,26,14,29,26,17,27,17,28,16,7,10
874,,2018-07,Greater Manchester Police,Greater Manchester Police,-2.4259,53.535087,On or near Thornfield Crescent,E01005660,Salford 001B,Anti-social behaviour,,Person search,2018-05-17T09:45:00+00:00,False,,Male,18-24,White - Irish,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,False,1831,33,38,26,25,24,25,25,26,14,29,26,17,27,17,28,16,7,10
875,,2017-01,Greater Manchester Police,Greater Manchester Police,-2.4259,53.535087,On or near Thornfield Crescent,E01005660,Salford 001B,Anti-social behaviour,,Vehicle search,2017-12-04T18:36:00+00:00,False,,,,,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False,1831,33,38,26,25,24,25,25,26,14,29,26,17,27,17,28,16,7,10
876,,2017-07,Greater Manchester Police,Greater Manchester Police,-2.4259,53.535087,On or near Thornfield Crescent,E01005660,Salford 001B,Anti-social behaviour,,Vehicle search,2017-12-04T18:36:00+00:00,False,,,,,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False,1831,33,38,26,25,24,25,25,26,14,29,26,17,27,17,28,16,7,10
877,,2018-07,Greater Manchester Police,Greater Manchester Police,-2.4259,53.535087,On or near Thornfield Crescent,E01005660,Salford 001B,Anti-social behaviour,,Vehicle search,2017-12-04T18:36:00+00:00,False,,,,,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False,1831,33,38,26,25,24,25,25,26,14,29,26,17,27,17,28,16,7,10
878,,2017-01,Greater Manchester Police,Greater Manchester Police,-2.432992,53.524832,On or near Ashawe Terrace,E01005661,Salford 004A,Anti-social behaviour,,Person and Vehicle search,2017-08-18T19:30:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender cautioned,True,False,1902,26,29,37,27,31,36,19,16,27,21,27,21,22,23,23,6,7,9
879,,2017-03,Greater Manchester Police,Greater Manchester Police,-2.432992,53.524832,On or near Ashawe Terrace,E01005661,Salford 004A,Anti-social behaviour,,Person and Vehicle search,2017-08-18T19:30:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender cautioned,True,False,1902,26,29,37,27,31,36,19,16,27,21,27,21,22,23,23,6,7,9
880,,2017-04,Greater Manchester Police,Greater Manchester Police,-2.432992,53.524832,On or near Ashawe Terrace,E01005661,Salford 004A,Anti-social behaviour,,Person and Vehicle search,2017-08-18T19:30:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender cautioned,True,False,1902,26,29,37,27,31,36,19,16,27,21,27,21,22,23,23,6,7,9
881,,2017-05,Greater Manchester Police,Greater Manchester Police,-2.432992,53.524832,On or near Ashawe Terrace,E01005661,Salford 004A,Anti-social behaviour,,Person and Vehicle search,2017-08-18T19:30:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender cautioned,True,False,1902,26,29,37,27,31,36,19,16,27,21,27,21,22,23,23,6,7,9
882,,2017-07,Greater Manchester Police,Greater Manchester Police,-2.432992,53.524832,On or near Ashawe Terrace,E01005661,Salford 004A,Anti-social behaviour,,Person and Vehicle search,2017-08-18T19:30:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender cautioned,True,False,1902,26,29,37,27,31,36,19,16,27,21,27,21,22,23,23,6,7,9
883,,2017-08,Greater Manchester Police,Greater Manchester Police,-2.432992,53.524832,On or near Ashawe Terrace,E01005661,Salford 004A,Anti-social behaviour,,Person and Vehicle search,2017-08-18T19:30:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender cautioned,True,False,1902,26,29,37,27,31,36,19,16,27,21,27,21,22,23,23,6,7,9
884,,2017-12,Greater Manchester Police,Greater Manchester Police,-2.432992,53.524832,On or near Ashawe Terrace,E01005661,Salford 004A,Anti-social behaviour,,Person and Vehicle search,2017-08-18T19:30:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender cautioned,True,False,1902,26,29,37,27,31,36,19,16,27,21,27,21,22,23,23,6,7,9
885,,2018-09,Greater Manchester Police,Greater Manchester Police,-2.432992,53.524832,On or near Ashawe Terrace,E01005661,Salford 004A,Anti-social behaviour,,Person and Vehicle search,2017-08-18T19:30:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender cautioned,True,False,1902,26,29,37,27,31,36,19,16,27,21,27,21,22,23,23,6,7,9
886,,2017-02,Greater Manchester Police,Greater Manchester Police,-2.426623,53.537934,On or near Bank Lane,E01005664,Salford 001D,Anti-social behaviour,,Person search,2017-04-16T13:10:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1681,22,30,23,14,24,19,21,22,29,17,20,26,23,15,12,9,6,15
887,,2017-04,Greater Manchester Police,Greater Manchester Police,-2.426623,53.537934,On or near Bank Lane,E01005664,Salford 001D,Anti-social behaviour,,Person search,2017-04-16T13:10:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1681,22,30,23,14,24,19,21,22,29,17,20,26,23,15,12,9,6,15
888,,2017-05,Greater Manchester Police,Greater Manchester Police,-2.426623,53.537934,On or near Bank Lane,E01005664,Salford 001D,Anti-social behaviour,,Person search,2017-04-16T13:10:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1681,22,30,23,14,24,19,21,22,29,17,20,26,23,15,12,9,6,15
889,,2017-06,Greater Manchester Police,Greater Manchester Police,-2.426623,53.537934,On or near Bank Lane,E01005664,Salford 001D,Anti-social behaviour,,Person search,2017-04-16T13:10:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1681,22,30,23,14,24,19,21,22,29,17,20,26,23,15,12,9,6,15
890,,2017-08,Greater Manchester Police,Greater Manchester Police,-2.426623,53.537934,On or near Bank Lane,E01005664,Salford 001D,Anti-social behaviour,,Person search,2017-04-16T13:10:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1681,22,30,23,14,24,19,21,22,29,17,20,26,23,15,12,9,6,15
891,,2017-12,Greater Manchester Police,Greater Manchester Police,-2.426623,53.537934,On or near Bank Lane,E01005664,Salford 001D,Anti-social behaviour,,Person search,2017-04-16T13:10:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1681,22,30,23,14,24,19,21,22,29,17,20,26,23,15,12,9,6,15
892,,2018-03,Greater Manchester Police,Greater Manchester Police,-2.426623,53.537934,On or near Bank Lane,E01005664,Salford 001D,Anti-social behaviour,,Person search,2017-04-16T13:10:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1681,22,30,23,14,24,19,21,22,29,17,20,26,23,15,12,9,6,15
893,,2018-07,Greater Manchester Police,Greater Manchester Police,-2.426623,53.537934,On or near Bank Lane,E01005664,Salford 001D,Anti-social behaviour,,Person search,2017-04-16T13:10:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1681,22,30,23,14,24,19,21,22,29,17,20,26,23,15,12,9,6,15
894,,2018-11,Greater Manchester Police,Greater Manchester Police,-2.426623,53.537934,On or near Bank Lane,E01005664,Salford 001D,Anti-social behaviour,,Person search,2017-04-16T13:10:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1681,22,30,23,14,24,19,21,22,29,17,20,26,23,15,12,9,6,15
895,,2017-03,Greater Manchester Police,Greater Manchester Police,-2.432896,53.536041,On or near Highgate Drive,E01005664,Salford 001D,Anti-social behaviour,,Person search,2018-05-04T10:45:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,1681,22,30,23,14,24,19,21,22,29,17,20,26,23,15,12,9,6,15
896,,2017-03,Greater Manchester Police,Greater Manchester Police,-2.432896,53.536041,On or near Highgate Drive,E01005664,Salford 001D,Anti-social behaviour,,Vehicle search,2018-05-04T11:20:00+00:00,False,,,,,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,1681,22,30,23,14,24,19,21,22,29,17,20,26,23,15,12,9,6,15
897,,2017-12,Greater Manchester Police,Greater Manchester Police,-2.415193,53.537111,On or near Wolver Close,E01005665,Salford 001E,Anti-social behaviour,,Person search,2018-10-28T18:15:00+00:00,False,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,1814,26,29,27,33,31,28,28,21,24,26,28,23,17,24,16,17,13,10
898,,2018-12,Greater Manchester Police,Greater Manchester Police,-2.415193,53.537111,On or near Wolver Close,E01005665,Salford 001E,Anti-social behaviour,,Person search,2018-10-28T18:15:00+00:00,False,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,1814,26,29,27,33,31,28,28,21,24,26,28,23,17,24,16,17,13,10
899,,2017-01,Greater Manchester Police,Greater Manchester Police,-2.279035,53.47741,On or near Bermondsay Street,E01005667,Salford 028B,Anti-social behaviour,,Person search,2018-01-29T02:41:00+00:00,False,,,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1971,23,23,20,14,19,20,24,23,57,31,36,27,23,30,15,7,7,2
900,,2017-02,Greater Manchester Police,Greater Manchester Police,-2.279035,53.47741,On or near Bermondsay Street,E01005667,Salford 028B,Anti-social behaviour,,Person search,2018-01-29T02:41:00+00:00,False,,,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1971,23,23,20,14,19,20,24,23,57,31,36,27,23,30,15,7,7,2
901,,2017-05,Greater Manchester Police,Greater Manchester Police,-2.279035,53.47741,On or near Bermondsay Street,E01005667,Salford 028B,Anti-social behaviour,,Person search,2018-01-29T02:41:00+00:00,False,,,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1971,23,23,20,14,19,20,24,23,57,31,36,27,23,30,15,7,7,2
902,,2017-06,Greater Manchester Police,Greater Manchester Police,-2.279035,53.47741,On or near Bermondsay Street,E01005667,Salford 028B,Anti-social behaviour,,Person search,2018-01-29T02:41:00+00:00,False,,,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1971,23,23,20,14,19,20,24,23,57,31,36,27,23,30,15,7,7,2
903,,2017-07,Greater Manchester Police,Greater Manchester Police,-2.279035,53.47741,On or near Bermondsay Street,E01005667,Salford 028B,Anti-social behaviour,,Person search,2018-01-29T02:41:00+00:00,False,,,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1971,23,23,20,14,19,20,24,23,57,31,36,27,23,30,15,7,7,2
904,,2017-10,Greater Manchester Police,Greater Manchester Police,-2.279035,53.47741,On or near Bermondsay Street,E01005667,Salford 028B,Anti-social behaviour,,Person search,2018-01-29T02:41:00+00:00,False,,,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1971,23,23,20,14,19,20,24,23,57,31,36,27,23,30,15,7,7,2
905,,2017-11,Greater Manchester Police,Greater Manchester Police,-2.279035,53.47741,On or near Bermondsay Street,E01005667,Salford 028B,Anti-social behaviour,,Person search,2018-01-29T02:41:00+00:00,False,,,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1971,23,23,20,14,19,20,24,23,57,31,36,27,23,30,15,7,7,2
906,,2018-04,Greater Manchester Police,Greater Manchester Police,-2.279035,53.47741,On or near Bermondsay Street,E01005667,Salford 028B,Anti-social behaviour,,Person search,2018-01-29T02:41:00+00:00,False,,,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1971,23,23,20,14,19,20,24,23,57,31,36,27,23,30,15,7,7,2
907,,2018-05,Greater Manchester Police,Greater Manchester Police,-2.279035,53.47741,On or near Bermondsay Street,E01005667,Salford 028B,Anti-social behaviour,,Person search,2018-01-29T02:41:00+00:00,False,,,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1971,23,23,20,14,19,20,24,23,57,31,36,27,23,30,15,7,7,2
908,,2018-09,Greater Manchester Police,Greater Manchester Police,-2.279035,53.47741,On or near Bermondsay Street,E01005667,Salford 028B,Anti-social behaviour,,Person search,2018-01-29T02:41:00+00:00,False,,,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1971,23,23,20,14,19,20,24,23,57,31,36,27,23,30,15,7,7,2
909,,2017-01,Greater Manchester Police,Greater Manchester Police,-2.33316,53.518222,On or near Elizabeth Street,E01005670,Salford 005A,Anti-social behaviour,,Person and Vehicle search,2018-03-21T11:30:00+00:00,True,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,1735,27,16,12,15,23,22,20,19,26,30,37,20,18,18,25,22,8,10
910,,2017-02,Greater Manchester Police,Greater Manchester Police,-2.33316,53.518222,On or near Elizabeth Street,E01005670,Salford 005A,Anti-social behaviour,,Person and Vehicle search,2018-03-21T11:30:00+00:00,True,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,1735,27,16,12,15,23,22,20,19,26,30,37,20,18,18,25,22,8,10
911,,2017-11,Greater Manchester Police,Greater Manchester Police,-2.33316,53.518222,On or near Elizabeth Street,E01005670,Salford 005A,Anti-social behaviour,,Person and Vehicle search,2018-03-21T11:30:00+00:00,True,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,1735,27,16,12,15,23,22,20,19,26,30,37,20,18,18,25,22,8,10
912,,2018-01,Greater Manchester Police,Greater Manchester Police,-2.33316,53.518222,On or near Elizabeth Street,E01005670,Salford 005A,Anti-social behaviour,,Person and Vehicle search,2018-03-21T11:30:00+00:00,True,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,1735,27,16,12,15,23,22,20,19,26,30,37,20,18,18,25,22,8,10
